room_id,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay
18464586,4,4,2,1,,110,
7437925,128,5,2,1,,110,
16570521,12,4.5,2,1,,120,
16812656,18,5,2,1,,110,
15311500,18,4.5,2,1,,111,
3811916,142,5,2,1,,117,
17953754,13,4.5,1,1,,110,
14422371,58,4.5,5,2,,110,
13685131,29,5,2,1,,110,
10088395,42,5,2,1,,120,
11775422,46,5,2,1,,115,
7930461,98,5,2,1,,105,
13606695,52,5,2,1,,110,
15177458,14,5,2,1,,110,
14488234,98,5,1,1,,110,
9301261,33,4,4,1,,115,
10469182,141,5,2,1,,120,
437385,150,5,2,1,,118,
16207655,8,5,2,1,,120,
3218306,135,5,2,1,,117,
10826060,20,5,4,1,,119,
14219518,39,4.5,4,1,,119,
19158001,1,0,3,1,,120,
10273567,65,5,2,1,,108,
19228973,xxx,0,2,1,,105,
19115685,xxx,0,2,1,,110,
13465756,xxx,0,2,1,,119,
10968274,xxx,0,2,1,,115,
5172404,xxx,0,1,1,,108,
3047702,1,0,2,1,,120,
8336780,6,5,2,1,,120,
6481618,1,0,2,1,,104,
10432527,2,0,2,1,,120,
10985925,xxx,0,2,1,,110,
8053899,2,0,2,1,,110,
8210460,1,0,2,1,,114,
8439920,5,5,2,1,,120,
17174763,xxx,0,1,0,,114,
13736208,6,5,2,1,,120,
19209636,xxx,0,1,1,,114,
11973518,34,5,2,1,,119,
6596859,44,5,2,1,,109,
18656474,1,0,2,1,,110,
10999473,47,5,1,1,,115,
12624810,4,4.5,2,1,,120,
18309739,5,4.5,2,1,,103,
6973631,6,4.5,2,1,,108,
794815,xxx,0,1,1,,120,
13435029,1,0,2,1,,109,
11048603,xxx,0,2,1,,108,
326357,16,5,2,1,,115,
9387084,49,5,2,1,,119,
1205031,116,5,1,1,,120,
934102,66,4.5,2,1,,105,
19490069,xxx,0,1,1,,110,
10792038,xxx,0,4,1,,119,
16406893,28,5,2,1,,110,
15832358,13,5,1,1,,110,
6727254,13,4.5,2,1,,103,
13926923,5,5,2,1,,115,
17318320,xxx,0,2,0,,115,
17993503,3,5,1,2,,115,
18449920,6,4.5,2,1,,105,
12175341,3,4.5,2,1,,120,
3323268,21,5,2,1,,101,
5196859,78,5,2,1,,120,
683020,75,4.5,2,1,,115,
8309401,32,4.5,2,1,,103,
1471146,40,5,2,1,,110,
7498241,xxx,0,2,1,,120,
971116,124,5,2,1,,115,
2614474,43,5,1,1,,110,
14139488,25,4,1,1,,105,
18675571,1,0,1,1,,110,
3229488,81,5,2,1,,105,
13030090,17,5,2,1,,105,
17590102,10,5,2,1,,104,
15633213,30,5,2,1,,110,
668591,52,4.5,4,1,,117,
9149812,80,4.5,2,1,,105,
14540002,15,4.5,2,1,,103,
56720,36,5,2,1,,119,
9335892,56,5,2,1,,109,
2770268,105,4.5,2,1,,110,
12027959,17,4,2,1,,105,
18250062,xxx,0,1,0,,120,
18127237,3,5,1,1,,120,
8274904,28,5,2,1,,120,
971069,101,4.5,1,1,,119,
8848541,35,5,2,1,,120,
7275084,78,5,2,1,,115,
14671675,52,5,2,1,,101,
15250621,1,0,2,1,,112,
1733177,37,5,1,1,,110,
87640,263,5,2,1,,115,
6911587,14,5,1,1,,110,
14486844,25,4.5,1,1,,120,
2933105,107,5,2,1,,104,
1203172,132,5,3,1,,110,
8685716,58,4.5,2,1,,110,
7143032,88,4.5,2,1,,110,
5730174,24,4.5,2,1,,109,
18877963,2,0,2,1,,118,
14951200,xxx,0,2,1,,120,
1525886,68,5,2,1,,110,
9119340,1,0,2,1,,120,
14570892,1,0,1,1,,115,
14551959,35,4.5,2,0,,119,
9130888,54,5,2,1,,115,
6289857,23,5,2,1,,110,
4728615,78,4.5,1,1,,110,
19054441,2,0,2,1,,112,
9394595,28,4.5,2,1,,119,
16778843,20,5,4,1,,120,
5478359,46,5,2,1,,115,
3946571,185,5,2,1,,115,
997356,53,5,2,1,,111,
19626323,xxx,0,2,1,,110,
12725886,56,5,2,1,,105,
71645,40,5,2,1,,109,
3830083,109,4.5,2,1,,108,
14292435,34,5,2,1,,110,
5775177,14,5,2,1,,115,
5333346,28,5,1,1,,168,
138772,40,5,2,1,,150,
8287266,103,5,2,1,,150,
8955959,53,4.5,2,1,,145,
17424816,21,5,2,1,,150,
6077601,59,4.5,3,1,,160,
16176101,23,4.5,4,1,,162,
9275385,3,4.5,4,1,,144,
27028,10,5,4,1,,150,
11953056,58,5,3,0,,149,
13080090,25,4.5,5,1,,150,
8559800,4,4,1,1,,120,
14205033,xxx,0,1,1,,115,
3563032,34,4.5,2,1,,102,
4639434,64,5,1,1,,119,
11760290,xxx,0,2,1,,120,
6886092,5,4.5,2,1,,115,
4978780,xxx,0,1,1,,115,
3758015,23,5,2,1,,120,
10702945,xxx,0,1,1,,120,
1815437,5,4,2,1,,115,
7163038,1,0,2,1,,120,
596462,6,5,2,1,,110,
5152716,xxx,0,1,1,,110,
10807113,17,5,2,1,,115,
8055625,2,0,2,1,,120,
3971357,2,0,2,1,,110,
11849702,xxx,0,1,1,,119,
14165596,25,5,2,1,,120,
1489857,74,5,2,1,,115,
16910596,1,0,2,1,,108,
3199646,xxx,0,2,1,,115,
9615291,7,5,2,1,,120,
19527133,xxx,0,2,0,,105,
13605167,xxx,0,2,1,,110,
7857589,28,5,1,1,,120,
19474505,xxx,0,1,1,,105,
1484030,21,5,2,1,,115,
5980518,28,4.5,2,1,,110,
9007919,xxx,0,2,1,,120,
4892732,xxx,0,2,1,,110,
5005492,xxx,0,2,1,,120,
14536328,7,4.5,2,1,,120,
12974438,7,3.5,1,1,,110,
12796052,xxx,0,2,1,,120,
10616330,1,0,2,1,,110,
19021484,xxx,0,2,1,,120,
627358,xxx,0,2,1,,108,
4236013,xxx,0,2,1,,120,
9198181,xxx,0,2,1,,120,
12467986,xxx,0,2,1,,115,
14489755,1,0,1,1,,120,
6764986,45,4.5,2,1,,110,
8685570,57,4.5,2,1,,110,
1144121,118,5,2,1,,120,
17588923,14,5,2,1,,105,
15734872,13,5,2,1,,119,
850106,xxx,0,2,1,,100,
13491152,xxx,0,2,1,,120,
1722953,xxx,0,2,1,,110,
4900829,xxx,0,2,1,,120,
11225678,15,4.5,2,1,,119,
11059051,xxx,0,2,1,,110,
12111957,41,4.5,2,1,,110,
5070054,113,4.5,2,1,,110,
8565105,57,4.5,2,1,,110,
7548762,52,4.5,2,1,,110,
5070957,58,4.5,2,1,,110,
3378124,114,4.5,2,1,,110,
15037276,22,4.5,2,1,,120,
17811486,1,0,1,1,,115,
7256961,5,4.5,1,1,,105,
2349483,122,5,2,1,,110,
1077444,78,4.5,2,1,,120,
5172959,23,5,2,1,,115,
17775235,2,0,2,1,,105,
6688004,58,5,2,1,,110,
1072791,212,5,2,1,,115,
18227762,xxx,0,2,1,,115,
5004959,54,5,2,1,,119,
14717626,45,4.5,2,1,,110,
17289486,23,5,2,1,,115,
9650878,61,5,2,1,,105,
18019265,4,5,2,1,,120,
14655185,59,5,2,1,,109,
1421937,110,5,2,1,,112,
1261074,102,5,2,1,,119,
16900951,19,5,2,1,,119,
7026287,131,5,2,1,,119,
1699390,134,4.5,2,1,,105,
10594703,57,5,1,1,,115,
2557977,90,5,2,1,,110,
11345707,41,5,2,0,,119,
15074616,41,5,2,1,,109,
19113816,2,0,2,1,,108,
9023447,121,5,2,1,,108,
14465169,8,4,5,2,,108,
884770,114,4.5,1,1,,111,
4833101,111,5,1,1,,115,
13927587,4,5,2,1,,110,
1392204,136,5,3,2,,108,
17585947,11,5,2,1,,114,
8102262,106,5,2,1,,114,
19508839,1,0,2,1,,110,
13652971,79,5,2,1,,109,
10884695,69,4.5,3,1,,120,
19161692,1,0,2,1,,120,
14774400,17,4.5,2,1,,120,
2182851,216,4.5,2,1,,104,
238190,125,5,3,1,,115,
3028924,17,5,1,1,,109,
3433930,104,5,2,1,,113,
10813277,50,5,2,1,,119,
12094826,36,4.5,2,1,,115,
10689539,127,5,3,1,,110,
13280672,30,5,2,1,,116,
1671260,106,5,2,1,,120,
13749078,73,4.5,4,1,,102,
19551630,xxx,0,2,1,,115,
16605688,25,4.5,2,1,,120,
10418322,69,5,2,1,,104,
19509211,xxx,0,4,1,,113,
1692470,266,5,2,0,,118,
708731,160,4.5,2,1,,120,
14386727,69,5,5,2,,110,
16559427,20,5,2,1,,105,
8324569,82,5,2,1,,105,
19011715,1,0,2,1,,119,
2956406,282,5,2,1,,105,
8275596,92,5,2,1,,105,
9471416,25,5,2,1,,105,
18349074,5,5,4,1,,120,
8352275,159,5,2,1,,119,
14805196,100,5,2,1,,110,
18464644,2,0,2,1,,101,
6430646,105,5,2,1,,115,
18778675,xxx,0,2,1,,85,
9173483,1,0,1,1,,91,
5196070,13,4.5,2,1,,89,
4921641,xxx,0,1,1,,85,
13363080,1,0,1,1,,90,
8842990,xxx,0,2,1,,90,
2367852,xxx,0,1,1,,95,
8778716,4,4.5,1,1,,90,
12328003,14,5,2,1,,99,
15990699,xxx,0,2,1,,90,
14317885,2,0,2,1,,99,
14538591,3,4.5,2,1,,85,
714955,118,4.5,2,1,,89,
849858,122,5,2,1,,90,
14206211,xxx,0,1,1,,95,
3201323,37,5,2,1,,100,
18672913,7,4.5,2,1,,89,
6678367,xxx,0,2,1,,100,
12610653,xxx,0,1,1,,100,
5784765,xxx,0,2,1,,100,
5059214,xxx,0,2,1,,82,
5785631,xxx,0,2,1,,100,
12138414,xxx,0,1,1,,85,
2387068,48,5,2,1,,100,
16826528,xxx,0,2,1,,87,
5195922,9,4,2,1,,89,
15328509,4,5,2,1,,99,
8815041,2,0,2,1,,85,
10477793,12,5,3,1,,100,
17685757,xxx,0,1,1,,90,
7583060,xxx,0,1,1,,99,
12931122,5,3.5,2,1,,85,
8270859,13,5,2,1,,100,
16301323,1,0,2,1,,91,
9423426,1,0,1,1,,85,
10205031,xxx,0,4,1,,100,
4752055,23,5,2,1,,81,
6940448,3,4,1,1,,90,
16467387,xxx,0,1,1,,95,
10617542,xxx,0,1,1,,90,
6940354,3,4.5,1,1,,96,
5376278,8,4.5,3,1,,90,
4855194,16,4.5,4,1,,100,
10333567,18,5,2,1,,83,
15636322,28,5,2,1,,86,
13191964,119,5,2,1,,84,
13962229,22,4.5,5,1,,89,
7092292,xxx,0,2,1,,92,
10604248,3,4.5,2,1,,100,
10902600,xxx,0,2,1,,96,
808752,xxx,0,2,1,,99,
8884625,xxx,0,4,1,,100,
13806046,xxx,0,3,1,,100,
4205883,15,4.5,2,1,,96,
9919372,xxx,0,3,1,,98,
9959067,5,3.5,2,1,,85,
7401158,9,5,3,1,,100,
6885520,xxx,0,2,1,,85,
10367010,70,5,2,1,,99,
3194383,11,5,1,1,,90,
16576795,2,0,1,1,,85,
596576,66,5,2,1,,85,
8069279,2,0,2,1,,85,
844640,xxx,0,2,1,,85,
5762374,87,5,2,1,,100,
1703662,50,5,2,1,,85,
17892826,2,0,2,1,,96,
1737616,3,5,2,1,,100,
5038958,xxx,0,4,1,,100,
486950,xxx,0,1,1,,100,
1122374,33,4.5,2,1,,95,
12982866,xxx,0,2,1,,89,
4052680,xxx,0,2,1,,90,
2309281,xxx,0,2,1,,100,
14569097,3,5,2,1,,99,
1344306,30,5,2,1,,89,
9150171,xxx,0,2,1,,95,
8371435,xxx,0,2,1,,100,
13901471,18,4.5,2,1,,100,
1467233,11,4.5,2,1,,91,
11657897,1,0,2,1,,100,
19566884,xxx,0,2,1,,90,
10990593,2,0,2,1,,100,
18998169,4,5,1,1,,88,
1296106,156,4.5,2,1,,82,
19587340,xxx,0,2,1,,85,
19413015,xxx,0,1,1,,100,
4873971,1,0,2,1,,90,
13981030,6,5,2,1,,100,
8382187,75,4.5,2,1,,100,
4559901,8,4.5,1,1,,99,
4933787,11,4.5,2,1,,99,
7341076,29,4.5,2,1,,89,
18010394,xxx,0,2,1,,100,
10576612,7,4.5,2,1,,88,
17876145,7,5,2,1,,81,
15207940,37,5,2,1,,88,
1931937,54,5,2,1,,85,
3013427,39,5,2,1,,89,
18226027,2,0,2,0,,99,
1183521,174,5,2,1,,100,
9136987,34,5,2,1,,89,
16549352,xxx,0,2,1,,88,
10923835,95,4.5,5,1,,85,
1036276,15,4,1,1,,89,
6671126,60,5,3,1,,99,
1920033,306,5,6,1,,88,
1932019,68,5,1,1,,95,
17608571,xxx,0,1,1,,86,
2910103,1,0,1,1,,90,
5194680,xxx,0,2,1,,100,
4679737,16,4.5,2,1,,90,
9166136,3,5,2,1,,100,
17624148,18,5,2,0,,90,
6687085,xxx,0,2,1,,100,
431974,162,4.5,2,1,,99,
16066598,2,0,2,1,,85,
196090,29,5,2,1,,85,
19084255,xxx,0,1,1,,85,
13654912,xxx,0,1,1,,95,
16338618,13,4.5,2,1,,119,
4251101,79,4.5,2,1,,104,
746079,247,5,3,1,,105,
778520,64,5,2,1,,114,
1598886,41,5,1,1,,103,
17222602,26,5,2,1,,113,
968046,80,4.5,2,1,,110,
13112938,24,5,2,1,,105,
15309962,12,5,1,1,,120,
6716417,62,5,4,1,,111,
7698019,108,5,2,1,,108,
16305055,2,0,4,0,,115,
8144992,48,4.5,2,1,,117,
7628183,22,4.5,3,1,,114,
14656080,69,5,2,1,,109,
11757982,46,4.5,2,1,,120,
4554977,13,5,2,1,,110,
3029597,79,5,1,1,,109,
17699982,2,0,2,1,,120,
10683306,xxx,0,2,1,,110,
19453758,xxx,0,2,1,,119,
18904,266,5,2,1,,115,
2839794,34,5,2,1,,98,
12295920,14,5,2,1,,95,
3073304,78,5,2,1,,95,
11190778,8,4.5,2,1,,89,
283977,134,5,2,1,,100,
7823524,xxx,0,2,1,,99,
12776465,xxx,0,2,1,,90,
6359673,xxx,0,2,1,,100,
17139721,10,4,2,1,,99,
7939511,68,5,3,1,,94,
8482762,1,0,2,1,,95,
15102053,2,0,2,1,,99,
8473735,xxx,0,2,1,,100,
9029725,xxx,0,2,1,,100,
2197345,41,4.5,1,1,,99,
4102049,1,0,2,1,,100,
4637928,xxx,0,1,1,,97,
11379406,xxx,0,2,1,,95,
7956817,16,5,2,1,,97,
4936367,11,5,2,1,,92,
11572203,4,5,2,1,,100,
5590567,11,4.5,2,1,,95,
11829124,17,5,2,1,,85,
10394948,xxx,0,1,1,,100,
15270469,xxx,0,2,1,,100,
15550045,xxx,0,2,1,,100,
4227479,23,5,2,1,,99,
17254515,5,5,1,1,,100,
14747847,22,4.5,2,1,,83,
6648062,22,4.5,2,1,,90,
4311670,24,5,1,1,,85,
18690689,xxx,0,1,1,,100,
3404981,133,4.5,4,1,,90,
8277718,66,5,3,1,,90,
17157585,3,5,1,1,,86,
17514911,15,4.5,2,1,,85,
11659923,69,4,4,1,,82,
3667551,180,4.5,3,1,,99,
13127954,107,5,2,1,,93,
13814336,12,4.5,2,1,,85,
12678074,xxx,0,2,1,,85,
5846018,xxx,0,1,1,,100,
10654922,xxx,0,2,1,,100,
6201157,13,4.5,2,1,,90,
541588,163,5,2,1,,100,
10676252,1,0,1,1,,90,
990249,xxx,0,1,1,,94,
6289646,9,5,2,1,,100,
816970,3,4.5,2,1,,89,
4559312,1,0,2,1,,100,
5730680,xxx,0,2,1,,90,
8646447,xxx,0,1,1,,100,
3052906,10,4.5,2,1,,100,
5538737,1,0,2,1,,100,
7272492,1,0,2,1,,100,
16856770,4,5,1,2,,85,
175427,19,4.5,2,1,,98,
2485508,44,4.5,2,1,,84,
14672663,2,0,2,1,,90,
8762652,1,0,1,1,,90,
10981310,24,5,2,1,,100,
4184406,116,5,2,1,,90,
4462326,49,4.5,2,1,,81,
6847091,1,0,2,1,,100,
9884258,3,4,4,1,,100,
7025922,1,0,1,1,,97,
9219204,1,0,2,1,,100,
648308,15,4.5,1,1,,100,
7565515,1,0,1,1,,85,
490931,79,5,2,1,,85,
2508480,160,5,2,1,,99,
8702764,106,4.5,2,1,,84,
1940496,29,5,2,1,,100,
13914274,xxx,0,2,1,,85,
16382808,xxx,0,1,1,,85,
10660277,7,5,1,1,,95,
10056082,xxx,0,2,1,,99,
10886746,xxx,0,2,1,,100,
7763272,xxx,0,1,1,,90,
18522958,4,5,3,1,,85,
6143487,25,5,2,1,,99,
12472335,2,0,1,1,,85,
461206,2,0,2,1,,81,
11434840,1,0,4,1,,100,
3843704,xxx,0,2,1,,95,
8580860,2,0,1,1,,89,
3586422,xxx,0,1,1,,90,
12965538,2,0,2,1,,85,
13176817,4,4.5,2,1,,83,
8994562,xxx,0,1,1,,100,
7329651,1,0,2,1,,88,
6783618,xxx,0,2,1,,100,
8371368,xxx,0,1,1,,100,
10563581,xxx,0,3,1,,85,
6500567,1,0,1,1,,90,
19101509,xxx,0,1,0,,95,
15521735,1,0,1,1,,100,
5762600,1,0,1,1,,85,
17636755,10,4.5,4,1,,100,
19228919,xxx,0,2,1,,93,
1827653,142,5,2,1,,90,
14375372,4,5,2,1,,100,
15624763,xxx,0,1,1,,96,
11023845,xxx,0,1,1,,100,
11016886,xxx,0,2,1,,100,
8084588,xxx,0,1,1,,100,
6880336,3,4,2,1,,90,
17787995,4,4,2,1,,100,
17243484,xxx,0,2,1,,99,
16079346,xxx,0,2,1,,100,
12608643,1,0,1,1,,100,
7022309,42,5,1,1,,93,
8541515,5,4.5,2,1,,90,
12208792,1,0,1,1,,90,
17287731,1,0,2,1,,100,
7358222,17,4.5,2,1,,85,
7974287,2,0,2,1,,89,
2746118,48,4.5,2,1,,88,
334339,113,5,1,1,,95,
6103791,37,5,2,1,,85,
6007034,10,4.5,2,1,,95,
8682945,22,5,1,1,,100,
15731733,1,0,2,1,,100,
19359654,xxx,0,1,1,,98,
10126600,xxx,0,3,1,,96,
1682802,2,0,2,1,,100,
12115392,77,4.5,2,1,,96,
2748298,106,4.5,2,1,,90,
7290262,98,5,1,1,,95,
12999869,96,5,2,1,,97,
14647698,53,4.5,2,1,,90,
11872179,17,5,2,1,,95,
10517359,xxx,0,2,1,,88,
14383794,2,0,2,1,,90,
15209750,xxx,0,1,1,,100,
9530845,xxx,0,2,1,,85,
14632987,5,5,2,1,,100,
564074,7,5,2,1,,99,
13418018,xxx,0,2,1,,100,
14370867,1,0,1,1,,100,
14123063,1,0,2,1,,100,
16601458,16,4.5,1,1,,85,
2756856,256,5,2,1,,99,
17479949,16,5,4,1,,99,
17444104,4,5,2,1,,91,
10813523,15,4,1,1,,95,
18404849,2,0,1,1,,95,
15362363,1,0,1,1,,100,
11947606,xxx,0,2,1,,85,
10012664,xxx,0,2,1,,100,
17173284,xxx,0,1,1,,90,
18080007,xxx,0,2,1,,90,
8992929,6,5,2,1,,90,
3465396,1,0,2,1,,95,
4730628,1,0,1,1,,100,
6364788,4,5,4,1,,99,
8577678,xxx,0,2,1,,85,
6748152,xxx,0,2,1,,84,
8594468,7,5,2,1,,99,
1828443,16,5,1,1,,90,
6823057,xxx,0,1,1,,100,
7351575,10,5,1,1,,99,
3176509,62,4.5,2,1,,85,
11378889,1,0,1,1,,99,
8028929,109,4.5,2,1,,90,
7955738,18,4.5,2,1,,90,
3426292,xxx,0,1,1,,100,
8291604,xxx,0,2,1,,90,
6211289,xxx,0,2,1,,100,
9010894,1,0,1,1,,98,
1949446,48,5,2,1,,95,
9776467,1,0,2,1,,99,
11640575,xxx,0,2,1,,100,
13685477,2,0,2,1,,99,
11303760,14,5,2,1,,100,
12344783,35,5,2,1,,95,
7859448,1,0,2,1,,85,
19380686,1,0,2,1,,100,
14655591,xxx,0,2,1,,88,
7678243,6,4.5,2,1,,99,
15859766,4,5,1,1,,85,
17448330,xxx,0,2,1,,90,
9776134,6,5,2,1,,95,
62804,4,5,2,1,,90,
14808517,1,0,2,1,,96,
5969483,9,5,1,1,,90,
14205331,5,5,1,1,,81,
2917973,12,5,2,1,,94,
13279870,7,4.5,2,1,,95,
3534282,61,5,2,1,,99,
3712146,9,4,2,1,,100,
14390037,16,5,2,1,,90,
882424,235,5,2,1,,90,
18123964,13,4.5,2,1,,95,
18900408,1,0,2,1,,89,
14534438,16,5,3,1,,93,
1336998,246,5,2,1,,90,
3946690,1,0,2,1,,85,
14551535,2,0,2,1,,95,
3801487,3,4.5,2,1,,90,
12856903,3,4.5,3,1,,100,
19475051,xxx,0,1,1,,99,
7718075,4,5,2,1,,95,
3053443,3,5,1,1,,95,
8553341,3,4.5,2,1,,89,
19412165,2,0,2,1,,95,
8597021,9,5,2,1,,100,
8055632,87,5,4,1,,100,
18809842,3,4.5,2,1,,95,
15010218,47,4.5,2,1,,90,
13769493,26,5,4,1,,99,
11950009,16,4.5,2,1,,95,
1003591,1,0,2,1,,99,
17402726,xxx,0,1,1,,83,
2502368,18,5,2,1,,99,
4493744,24,4.5,1,1,,95,
19120020,2,0,1,1,,82,
7697503,14,5,2,1,,95,
7903543,12,5,1,1,,89,
19275342,xxx,0,2,1,,95,
2483759,37,4.5,1,1,,95,
19275144,xxx,0,2,1,,85,
17518933,5,4.5,2,0,,85,
19625395,xxx,0,2,1,,92,
877124,244,5,2,1,,95,
2677288,200,5,2,1,,99,
4099682,86,5,2,1,,85,
17866378,1,0,2,1,,95,
438940,26,4.5,2,1,,95,
1989997,189,5,1,1,,99,
18506555,xxx,0,1,1,,98,
15295068,11,5,1,1,,100,
17717979,2,0,2,0,,90,
8933606,28,5,2,1,,89,
10914116,1,0,1,1,,95,
2578122,100,5,2,1,,90,
12610297,5,5,2,1,,100,
16780250,16,5,2,1,,99,
6329731,17,5,2,1,,99,
17306441,xxx,0,2,1,,95,
14029901,34,5,2,1,,99,
14297060,4,4.5,4,1,,99,
2105840,54,4.5,2,1,,95,
13712441,5,4.5,1,1,,85,
2770561,88,5,2,1,,90,
16376205,51,5,2,2,,92,
18436645,10,5,2,1,,99,
13128357,97,5,2,1,,88,
40138,107,5,2,1,,83,
19180719,xxx,0,2,1,,100,
16413982,1,0,2,1,,90,
1743201,38,5,2,1,,90,
6870555,81,4.5,4,1,,99,
38935,40,5,1,1,,98,
9495579,12,4.5,2,1,,95,
17405841,15,4.5,2,1,,99,
1005642,181,5,2,1,,91,
7873804,6,4.5,2,1,,90,
1959880,63,5,2,1,,95,
9225,349,4.5,2,1,,99,
2236694,101,5,2,1,,95,
8152867,56,4.5,2,1,,81,
18837076,11,5,2,1,,88,
23611,188,5,2,1,,95,
19198831,3,5,2,1,,90,
18785944,4,5,2,1,,89,
18437357,10,5,2,1,,99,
8187584,135,5,3,0,,90,
11241173,54,5,2,1,,100,
12026845,78,5,2,1,,95,
15052092,12,5,2,1,,95,
12919971,21,5,3,1,,90,
13298655,6,5,2,1,,100,
1126710,174,5,1,1,,100,
10379560,45,5,2,1,,100,
18488346,10,5,2,1,,95,
8685898,73,4.5,2,1,,99,
2263794,17,5,2,1,,97,
18935587,2,0,2,1,,85,
19721117,xxx,0,1,1,,85,
12590446,34,5,2,1,,99,
10835637,79,5,4,1,,85,
2686530,34,5,1,1,,91,
16842938,1,0,1,1,,100,
18314255,2,0,2,0,,100,
18916321,2,0,2,1,,98,
15101621,31,4,4,1,,100,
4093807,28,5,1,1,,90,
861486,13,5,2,1,,100,
19673573,xxx,0,2,1,,100,
1117756,321,5,2,1,,92,
18739271,3,4.5,2,1,,95,
18022749,2,0,1,1,,85,
12253459,7,5,2,1,,99,
18469730,xxx,0,1,1,,85,
8269701,2,0,2,1,,89,
140568,117,5,2,1,,85,
12754647,14,5,2,1,,100,
438967,19,5,2,1,,100,
19529483,xxx,0,2,1,,89,
19118819,xxx,0,2,1,,82,
19124855,1,0,2,1,,89,
2104515,45,5,2,1,,95,
10767861,58,5,2,1,,89,
15701942,15,3.5,2,1,,89,
132441,76,4.5,2,1,,95,
18210259,7,5,2,1,,100,
2188919,147,4.5,2,1,,97,
9545064,105,5,2,1,,99,
3946395,35,4.5,2,1,,94,
16824760,3,5,2,1,,100,
1925206,16,4.5,4,1,,98,
14548497,40,4.5,3,1,,95,
2947746,142,4,2,1,,98,
12023104,76,4.5,2,1,,100,
16872797,42,5,2,1,,100,
654279,202,5,2,1,,85,
18070387,6,5,1,1,,100,
9477823,74,5,4,1,,100,
18373889,9,5,1,1,,99,
2016198,157,4.5,2,1,,86,
18898768,4,5,2,1,,100,
9051149,220,5,2,1,,99,
16897188,20,5,2,1,,85,
6784867,77,5,1,1,,89,
2188976,183,4.5,2,1,,95,
18506073,6,4.5,1,1,,85,
16443034,12,5,2,1,,98,
9525734,41,5,2,1,,95,
216064,68,4.5,3,1,,85,
17625640,7,5,3,1,,90,
1612702,158,5,2,1,,95,
998701,146,5,2,1,,95,
19718447,xxx,0,4,1,,99,
15251944,5,5,1,1,,85,
13642014,108,5,3,1,,99,
567239,404,5,2,1,,95,
3801934,119,4.5,2,1,,100,
18122550,9,5,2,1,,85,
8088720,123,5,2,1,,100,
16100625,37,5,2,1,,85,
15455061,12,4.5,3,1,,95,
1080408,9,5,2,1,,90,
19012658,1,0,1,1,,90,
9737637,3,5,1,1,,99,
4135201,38,5,1,1,,89,
13157125,17,5,2,1,,89,
18635624,xxx,0,2,1,,100,
17205877,xxx,0,1,0,,99,
16860979,xxx,0,2,1,,100,
9580380,21,4.5,1,1,,100,
748211,5,5,2,1,,85,
8130298,xxx,0,2,1,,100,
15534642,1,0,2,1,,99,
12340989,1,0,1,1,,100,
12973475,10,4.5,2,1,,92,
10948584,xxx,0,3,1,,90,
10126869,xxx,0,2,1,,85,
13343347,xxx,0,1,1,,100,
3563321,13,5,2,1,,90,
6869890,xxx,0,1,1,,100,
17497947,10,5,2,1,,85,
11553658,xxx,0,2,1,,84,
467839,45,4.5,2,1,,100,
825900,8,5,2,1,,100,
8323915,1,0,1,1,,99,
10836945,xxx,0,2,1,,90,
5272750,75,4.5,3,1,,99,
8776392,1,0,1,1,,90,
3755730,4,4.5,1,1,,100,
9256418,3,5,2,1,,95,
3710477,3,4.5,2,1,,95,
19346477,xxx,0,2,1,,89,
18545202,xxx,0,1,1,,100,
17459003,4,5,1,1,,85,
18239401,xxx,0,1,1,,95,
17172909,xxx,0,2,1,,99,
11862751,14,4.5,1,1,,85,
17045824,4,5,2,1,,90,
2105714,105,5,2,1,,85,
18157208,3,4.5,2,1,,100,
12809730,6,5,2,1,,90,
19329448,3,5,3,0,,99,
13563897,32,4.5,2,1,,100,
25927,42,4.5,2,1,,95,
13603944,4,4.5,2,1,,99,
14650585,6,4.5,2,1,,100,
6074750,149,4.5,2,1,,99,
2374370,237,5,3,1,,99,
2448356,149,5,2,1,,95,
2164917,89,5,2,1,,90,
19212650,xxx,0,2,1,,100,
2081536,17,5,1,1,,84,
7198666,6,4.5,1,1,,99,
7011937,4,4,2,1,,95,
9847111,xxx,0,2,1,,91,
8847285,xxx,0,3,1,,99,
3985721,13,4.5,2,1,,100,
3791261,1,0,2,1,,90,
13400226,xxx,0,1,1,,100,
10418005,xxx,0,2,1,,100,
14716013,xxx,0,2,1,,90,
12345672,1,0,2,1,,100,
14698527,7,4.5,2,1,,100,
13126240,26,5,2,1,,100,
15888970,4,5,2,1,,95,
2102251,xxx,0,1,1,,100,
15026731,1,0,2,1,,98,
18778262,5,4.5,3,1,,99,
10990428,18,5,2,1,,95,
14591043,25,4.5,3,1,,100,
2277754,55,5,1,1,,86,
8240198,xxx,0,1,1,,100,
4650391,44,5,2,1,,89,
3262667,7,4.5,1,1,,85,
276072,31,5,1,1,,95,
4533440,75,5,2,1,,100,
9350779,1,0,1,1,,95,
6751279,3,5,2,1,,100,
16406558,xxx,0,2,3,,97,
10996390,3,4.5,2,1,,99,
15667208,3,4.5,1,1,,100,
719335,62,4.5,2,1,,89,
13249335,3,4,2,1,,100,
11303918,xxx,0,2,1,,100,
9333167,xxx,0,2,1,,100,
11998353,6,5,4,1,,100,
225933,145,5,2,1,,99,
9064139,xxx,0,2,1,,100,
808841,21,5,1,1,,89,
